Time,1,2,3,4,5
27.707031,7.044831,5.183932,0.930449,3.854719,-2.525505
27.710938,3.588876,1.462135,-6.247303,3.057191,-3.588876
27.714844,0.132921,-1.993820,-23.261234,2.791348,-4.652247
27.718750,-2.791348,-5.449775,-22.995392,2.791348,-4.918090
27.722656,-4.386404,-7.842359,-23.261234,2.525505,-3.588876
27.726562,-5.715618,-8.639887,-41.870222,1.993820,-1.727977
27.730469,-7.576516,-8.374044,-55.162356,1.196292,-0.398764
27.734375,-8.639887,-6.778988,-51.972244,0.664607,0.398764
27.738281,-7.310674,-4.386404,-46.655390,1.196292,1.993820
27.742188,-5.715618,-3.057191,-32.565728,2.259663,3.588876
27.746094,-5.715618,-3.057191,-19.539437,3.588876,5.183932
27.750000,-5.715618,-1.993820,-39.743481,3.854719,5.715618
27.753906,-4.386404,0.132921,-87.861006,2.791348,5.183932
27.757812,-3.854719,0.930449,-124.281453,1.727977,4.918090
27.761719,-4.652247,0.132921,-120.293812,0.132921,5.449775
27.765625,-4.918090,-0.930449,-75.100557,-3.057191,7.310674
27.769531,-4.652247,-1.727977,-11.829999,-3.323033,9.437415
27.773438,-4.386404,-1.993820,43.199435,3.323033,11.564157
27.777344,-3.323033,-2.259663,86.797635,11.032471,13.425055
27.781250,-2.525505,-2.525505,98.228870,15.020111,15.020111
27.785156,-3.057191,-2.525505,58.086625,15.817639,15.817639
27.789062,-3.854719,-2.259663,-3.854719,14.754269,16.083482
27.792969,-4.652247,-1.993820,-53.833143,13.425055,16.881010
27.796875,-3.854719,-1.462135,-51.972244,12.893370,17.412696
27.800781,-3.057191,-0.664607,10.500786,13.159213,17.678538
27.804688,-2.791348,-0.132921,73.239658,13.956741,17.944381
27.808594,-2.525505,0.930449,75.898085,15.020111,18.210224
27.812500,-1.727977,1.993820,38.680110,15.817639,18.210224
27.816406,0.132921,3.854719,23.261234,16.083482,17.678538
27.820312,3.323033,7.310674,46.389548,14.754269,16.615167
27.824219,6.513146,9.703258,83.341680,12.361685,16.083482
27.828125,7.310674,9.437415,66.859434,11.298314,15.551797
27.832031,5.183932,5.715618,-34.160784,12.627527,14.488426
27.835938,1.727977,0.664607,-137.041901,14.222583,13.159213
27.839844,-0.664607,-3.057191,-164.157855,15.020111,11.829999
27.843750,-3.057191,-7.310674,-128.800778,16.083482,10.766629
27.847656,-5.183932,-11.298314,-87.329320,19.273594,9.703258
27.851562,-6.513146,-14.488426,-62.340108,22.463706,8.639887
27.855469,-8.374044,-16.881010,-47.984604,25.122133,7.310674
27.859375,-11.032471,-17.412696,-53.833143,26.983032,6.247303
27.863281,-12.627527,-14.754269,-40.541009,29.375616,5.981460
27.867188,-12.361685,-10.766629,21.400336,30.438987,5.449775
27.871094,-11.298314,-6.778988,55.162356,28.843931,4.652247
27.875000,-9.437415,-3.057191,13.425055,26.451347,4.386404
27.878906,-7.310674,-0.664607,-55.162356,25.387976,5.183932
27.882812,-5.715618,0.132921,-87.329320,25.653819,5.981460
27.886719,-4.652247,0.664607,-53.301457,25.387976,5.981460
27.890625,-2.791348,2.525505,11.032471,23.792920,5.449775
27.894531,1.196292,6.778988,54.630671,21.400336,5.449775
27.898438,5.715618,9.969100,72.707973,20.071122,4.918090
27.902344,7.576516,10.234943,95.570443,20.336965,3.057191
27.906250,8.108202,8.639887,120.559655,21.134493,0.398764
27.910156,7.576516,6.513146,135.446845,21.400336,-1.196292
27.914062,4.918090,1.993820,147.675608,20.868650,-1.727977
27.917969,-0.132921,-3.854719,113.647745,20.071122,-1.727977
27.921875,-4.652247,-8.905730,29.375616,18.210224,-1.727977
27.925781,-7.576516,-11.298314,-24.058762,16.083482,-1.727977
27.929688,-8.108202,-11.298314,-27.780560,13.690898,-1.462135
27.933594,-8.905730,-12.095842,-3.057191,11.829999,-0.398764
27.937500,-12.095842,-15.551797,49.313817,11.032471,0.664607
27.941406,-16.083482,-20.336965,111.786847,10.500786,2.259663
27.945312,-19.273594,-22.729549,155.385046,9.171572,3.323033
27.949219,-19.539437,-21.932021,146.080552,7.576516,3.323033
27.953125,-18.741909,-19.273594,87.329320,5.981460,1.993820
27.957031,-19.273594,-18.476066,42.933593,3.854719,0.398764
27.960938,-22.197864,-20.071122,33.097414,3.854719,-0.398764
27.964844,-25.387976,-22.197864,41.338537,5.715618,-0.664607
27.968750,-26.717189,-22.729549,69.252018,8.374044,-0.132921
27.972656,-26.185504,-21.400336,83.873365,12.095842,0.132921
27.976562,-24.590448,-19.273594,55.428199,15.020111,-0.132921
27.980469,-22.197864,-16.615167,32.831571,15.551797,-1.727977
27.984375,-18.210224,-12.627527,54.896513,15.020111,-3.588876
27.988281,-11.298314,-6.247303,91.848646,13.956741,-3.854719
27.992188,-3.588876,0.930449,113.381903,13.425055,-3.057191
27.996094,1.196292,6.513146,113.913588,13.425055,-2.259663
28.000000,3.323033,10.234943,98.494713,13.690898,-1.727977
28.003906,4.386404,12.893370,83.341680,12.095842,-1.993820
28.007812,5.183932,15.020111,83.341680,8.905730,-2.525505
28.011719,6.778988,16.881010,85.734264,5.981460,-2.525505
28.015625,8.639887,17.944381,62.340108,3.854719,-2.259663
28.019531,8.108202,16.083482,26.185504,3.854719,-1.993820
28.023438,5.981460,12.095842,27.514717,5.449775,-1.993820
28.027344,4.652247,8.108202,87.861006,8.374044,-1.727977
28.031250,3.854719,5.715618,166.018753,12.361685,-1.727977
28.035156,1.993820,3.323033,192.071336,15.020111,-2.525505
28.039062,-1.196292,0.398764,129.066621,15.817639,-4.652247
28.042969,-3.588876,-1.196292,30.438987,14.222583,-7.310674
28.046875,-3.588876,-1.196292,-19.007752,11.298314,-9.171572
28.050781,-2.791348,-0.664607,-11.564157,9.969100,-10.234943
28.054688,-2.791348,-0.398764,35.755840,9.969100,-10.500786
28.058594,-3.323033,-0.132921,109.128420,9.437415,-9.969100
28.062500,-2.791348,0.664607,165.221225,8.108202,-8.905730
28.066406,-0.132921,3.057191,179.576730,6.778988,-7.576516
28.070312,3.323033,6.778988,167.347967,5.715618,-6.247303
28.074219,5.449775,9.969100,146.080552,6.247303,-6.247303
28.078125,5.449775,11.298314,118.432914,7.576516,-6.778988
28.082031,3.854719,10.234943,85.202579,10.234943,-7.576516
28.085938,2.259663,8.374044,56.491569,13.159213,-8.905730
28.089844,0.132921,5.981460,46.123705,14.488426,-10.234943
28.093750,-2.259663,3.057191,48.250446,13.690898,-10.500786
28.097656,-5.715618,-0.398764,37.085054,12.095842,-10.500786
28.101562,-8.639887,-4.386404,3.588876,11.032471,-10.500786
28.105469,-10.234943,-7.842359,-51.174716,11.298314,-11.032471
28.109375,-8.905730,-8.639887,-104.609094,11.829999,-10.500786
28.113281,-6.247303,-6.513146,-93.975387,11.298314,-8.905730
28.117188,-5.183932,-3.854719,-23.261234,9.437415,-7.310674
28.121094,-5.449775,-2.791348,27.514717,7.310674,-5.981460
28.125000,-5.183932,-2.259663,28.578088,5.715618,-3.854719
28.128906,-3.588876,-0.664607,-15.020111,3.854719,-1.727977
28.132812,0.132921,2.525505,-81.480781,1.727977,0.930449
28.136719,4.652247,6.513146,-127.205722,-0.930449,3.854719
28.140625,7.310674,8.108202,-117.635386,-2.791348,6.513146
28.144531,7.576516,7.044831,-68.188647,-3.057191,8.108202
28.148438,6.513146,4.918090,-50.643030,-3.057191,8.108202
28.152344,3.854719,1.993820,-68.720333,-3.854719,7.576516
28.156250,0.930449,-1.993820,-52.238087,-7.310674,6.247303
28.160156,-3.854719,-8.374044,-8.639887,-12.361685,4.386404
28.164062,-10.500786,-16.083482,-21.400336,-18.210224,2.259663
28.167969,-16.881010,-22.729549,-121.357183,-22.995392,0.398764
28.171875,-21.932021,-27.248875,-229.820996,-26.185504,-0.664607
28.175781,-25.122133,-29.907301,-248.695827,-26.983032,-0.930449
28.179688,-26.451347,-31.502358,-196.856504,-25.919661,-0.930449
28.183594,-25.387976,-31.502358,-141.029541,-24.324605,-0.930449
28.187500,-21.400336,-28.046403,-80.949096,-21.932021,-0.132921
28.191406,-14.754269,-20.336965,-33.629099,-19.273594,-0.132921
28.195312,-7.842359,-10.500786,-38.414267,-17.412696,-0.132921
28.199219,-1.196292,-1.462135,-79.088197,-15.020111,-0.132921
28.203125,4.386404,5.715618,-108.330892,-11.032471,0.132921
28.207031,8.639887,11.298314,-83.873365,-6.778988,1.196292
28.210938,11.829999,16.083482,-29.641459,-2.525505,1.993820
28.214844,14.488426,19.805280,-3.057191,1.462135,2.791348
28.218750,16.615167,21.932021,-8.374044,4.652247,3.854719
28.222656,17.678538,22.197864,-47.984604,5.183932,4.386404
28.226562,18.210224,21.666178,-148.473136,3.588876,3.588876
28.230469,18.741909,20.602808,-242.847288,1.993820,2.525505
28.234375,17.678538,18.476066,-219.187289,1.462135,1.727977
28.238281,16.083482,16.881010,-114.976959,2.259663,0.930449
28.242188,16.881010,16.083482,-27.248875,2.791348,0.664607
28.246094,17.412696,15.020111,45.857862,2.259663,0.930449
28.250000,15.285954,11.564157,112.584375,2.525505,0.664607
28.253906,12.095842,7.842359,127.205722,2.525505,-0.132921
28.257812,10.766629,7.044831,72.973816,2.259663,-0.930449
28.261719,11.032471,8.108202,-10.766629,2.259663,-1.993820
28.265625,11.298314,8.108202,-103.014038,2.259663,-2.525505
28.269531,10.500786,6.513146,-176.652461,1.462135,-3.323033
28.273438,8.639887,4.652247,-169.474708,0.930449,-3.854719
28.277344,6.778988,3.323033,-99.026398,-0.132921,-4.386404
28.281250,5.449775,1.727977,-41.072694,-0.132921,-5.183932
28.285156,4.652247,0.664607,-15.817639,-0.132921,-6.247303
28.289062,3.854719,-0.132921,-15.817639,-0.132921,-7.310674
28.292969,1.993820,-1.993820,-23.527077,-0.930449,-9.171572
28.296875,-0.132921,-3.854719,-17.146853,-1.727977,-11.032471
28.300781,-1.462135,-5.183932,-11.564157,-1.196292,-12.361685
28.304688,-2.259663,-5.715618,-28.578088,1.462135,-12.893370
28.308594,-3.588876,-6.513146,-49.313817,5.981460,-12.095842
28.312500,-3.854719,-6.513146,-32.831571,9.171572,-11.032471
28.316406,-2.791348,-3.854719,15.285954,9.969100,-9.969100
28.320312,-0.132921,-0.132921,40.541009,9.703258,-8.639887
28.324219,2.791348,3.323033,15.817639,8.639887,-6.778988
28.328125,4.918090,5.183932,-37.085054,7.576516,-5.449775
28.332031,5.981460,5.183932,-51.706401,6.778988,-4.918090
28.335938,6.247303,3.854719,-11.032471,4.918090,-5.183932
28.339844,5.449775,1.727977,1.196292,3.323033,-5.981460
28.343750,2.259663,-1.993820,-48.516289,3.323033,-6.513146
28.347656,-2.791348,-7.842359,-90.785275,6.513146,-6.247303
28.351562,-7.044831,-12.627527,-69.252018,11.298314,-4.918090
28.355469,-8.108202,-13.159213,-12.361685,15.551797,-3.854719
28.359375,-7.310674,-11.032471,34.160784,17.678538,-3.323033
28.363281,-7.044831,-8.108202,43.465278,19.007752,-2.791348
28.367188,-6.778988,-5.715618,1.196292,19.805280,-2.791348
28.371094,-4.652247,-2.259663,-89.987747,17.678538,-3.057191
28.375000,0.398764,3.057191,-194.463920,13.690898,-2.791348
28.378906,7.842359,10.500786,-224.769986,10.766629,-0.930449
28.382812,15.020111,17.944381,-125.876509,9.437415,0.930449
28.386719,20.868650,22.995392,47.984604,7.576516,1.993820
28.390625,24.856291,25.387976,168.677180,4.918090,1.727977
28.394531,27.248875,26.185504,135.978531,1.727977,0.664607
28.398438,27.514717,25.653819,26.717189,-1.993820,-0.132921
28.402344,24.324605,22.463706,-0.132921,-5.715618,-1.462135
28.406250,19.273594,16.083482,27.514717,-7.310674,-3.057191
28.410156,14.222583,9.703258,31.768200,-8.108202,-4.652247
28.414062,10.766629,4.652247,49.845502,-9.969100,-5.449775
28.417969,7.310674,0.132921,68.454490,-11.829999,-6.247303
28.421875,3.588876,-3.588876,49.313817,-12.627527,-7.842359
28.425781,0.664607,-6.247303,26.451347,-11.298314,-8.905730
28.429688,-0.398764,-7.044831,18.210224,-8.374044,-9.171572
28.433594,-1.993820,-8.108202,1.196292,-4.652247,-8.639887
28.437500,-3.854719,-9.171572,-49.047974,-0.398764,-7.576516
28.441406,-5.981460,-9.437415,-92.912016,1.993820,-6.247303
28.445312,-7.576516,-8.905730,-82.012467,3.057191,-4.918090
28.449219,-7.842359,-6.513146,-54.630671,2.791348,-3.854719
28.453125,-4.652247,-1.727977,-34.958312,2.259663,-2.259663
28.457031,0.132921,3.854719,-3.854719,2.525505,-0.132921
28.460938,2.791348,7.044831,-5.715618,3.854719,1.196292
28.464844,1.727977,7.044831,-73.771344,6.778988,2.525505
28.468750,0.398764,6.778988,-103.014038,9.437415,4.386404
28.472656,1.727977,7.842359,-3.588876,11.564157,7.044831
28.476562,5.715618,11.032471,150.334035,12.627527,9.171572
28.480469,9.969100,14.222583,241.783917,12.361685,10.500786
28.484375,12.627527,15.817639,232.213581,10.766629,10.766629
28.488281,13.956741,16.083482,150.865721,9.171572,10.234943
28.492188,13.956741,16.083482,65.264378,8.374044,9.171572
28.496094,13.425055,14.488426,24.590448,7.576516,8.374044
28.500000,13.159213,13.425055,17.678538,6.247303,7.842359
28.503906,13.690898,13.425055,24.590448,5.183932,7.576516
28.507812,13.956741,13.956741,40.275166,5.183932,7.576516
28.511719,13.956741,14.222583,55.428199,4.386404,7.576516
28.515625,13.425055,14.754269,73.239658,1.993820,7.310674
28.519531,12.095842,15.020111,72.176287,-0.132921,6.778988
28.523438,9.437415,13.425055,16.083482,-0.398764,6.513146
28.527344,6.513146,11.032471,-8.905730,1.462135,7.576516
28.531250,3.854719,8.639887,66.859434,6.247303,9.969100
28.535156,2.259663,6.513146,152.726619,10.234943,11.829999
28.539062,0.398764,4.918090,190.742123,11.564157,12.893370
28.542969,-0.664607,3.854719,187.552010,10.500786,12.893370
28.546875,-0.132921,5.183932,113.381903,7.310674,11.829999
28.550781,1.196292,6.513146,-6.247303,3.323033,10.500786
28.554688,2.259663,7.576516,-85.734264,0.132921,9.171572
28.558594,2.259663,7.576516,-95.570443,-1.993820,8.374044
28.562500,1.727977,6.247303,-89.456062,-2.791348,7.576516
28.566406,-0.132921,3.854719,-109.925948,-0.664607,6.778988
28.570312,-2.525505,0.132921,-125.876509,1.993820,6.513146
28.574219,-4.652247,-2.525505,-98.494713,3.323033,7.044831
28.578125,-5.715618,-3.854719,-28.312245,1.993820,7.044831
28.582031,-4.918090,-3.323033,39.477638,-0.664607,6.513146
28.585938,-2.259663,-0.398764,53.035615,-4.386404,5.449775
28.589844,0.664607,2.525505,23.792920,-7.044831,4.918090
28.593750,2.259663,3.588876,5.183932,-7.310674,5.183932
28.597656,2.525505,2.259663,12.361685,-6.247303,4.386404
28.601562,1.993820,-0.132921,15.020111,-3.854719,2.525505
28.605469,1.462135,-2.525505,1.196292,-2.259663,1.196292
28.609375,2.791348,-2.525505,16.615167,-2.525505,0.664607
28.613281,7.576516,1.727977,68.986175,-5.981460,0.664607
28.617188,14.222583,8.905730,86.797635,-7.576516,1.462135
28.621094,19.273594,14.754269,58.086625,-4.386404,1.993820
28.625000,21.666178,17.412696,16.881010,-2.259663,2.259663
28.628906,22.463706,19.273594,-24.324605,-3.854719,1.993820
28.632812,21.400336,19.539437,-22.197864,-4.386404,1.993820
28.636719,19.805280,18.210224,34.426627,-3.588876,2.259663
28.640625,18.476066,16.083482,102.748196,-3.588876,2.259663
28.644531,16.083482,12.893370,141.827070,-2.525505,1.993820
28.648438,11.032471,7.842359,120.825498,-0.398764,1.196292
28.652344,4.918090,2.259663,65.264378,0.664607,0.398764
28.656250,0.132921,-1.727977,36.021683,0.398764,-0.132921
28.660156,-2.525505,-4.652247,38.148425,0.664607,0.664607
28.664062,-4.652247,-6.513146,44.794491,1.196292,1.462135
28.667969,-6.247303,-7.576516,51.174716,-0.398764,1.993820
28.671875,-7.842359,-8.905730,58.884154,-2.259663,1.727977
28.675781,-9.171572,-10.234943,65.796063,-1.727977,0.664607
28.679688,-9.437415,-9.969100,75.632242,-0.398764,-0.398764
28.683594,-9.171572,-7.842359,83.873365,-0.664607,-0.930449
28.687500,-9.969100,-6.513146,76.429770,-1.462135,-0.664607
28.691406,-12.095842,-7.576516,59.947524,-0.132921,0.132921
28.695312,-14.488426,-9.969100,48.250446,2.525505,2.259663
28.699219,-14.222583,-11.032471,41.870222,3.854719,4.918090
28.703125,-10.500786,-8.905730,44.262806,1.727977,6.778988
28.707031,-5.449775,-4.918090,54.098985,-1.462135,7.842359
28.710938,-1.196292,-1.727977,57.289097,-3.854719,8.905730
28.714844,-0.132921,-1.196292,40.009323,-5.183932,9.969100
28.718750,-1.462135,-3.854719,10.500786,-5.715618,10.766629
28.722656,-4.652247,-8.108202,-9.171572,-4.652247,10.766629
28.726562,-7.842359,-11.829999,-10.234943,-3.588876,9.969100
28.730469,-10.500786,-14.754269,5.981460,-3.057191,8.374044
28.734375,-12.627527,-16.083482,39.743481,-3.057191,6.513146
28.738281,-14.222583,-17.146853,78.822354,-3.854719,3.854719
28.742188,-14.754269,-17.146853,76.695613,-3.588876,2.259663
28.746094,-15.020111,-16.083482,25.919661,-2.525505,0.398764
28.750000,-15.817639,-14.488426,-13.690898,-0.930449,-0.664607
28.753906,-15.285954,-11.032471,-8.374044,-0.132921,-1.462135
28.757812,-12.361685,-5.449775,33.629099,-0.664607,-1.462135
28.761719,-8.639887,-0.398764,86.797635,-2.259663,-0.664607
28.765625,-5.715618,1.727977,105.938308,-1.727977,-0.132921
28.769531,-4.386404,2.259663,82.012467,1.196292,-0.132921
28.773438,-5.715618,1.727977,49.845502,4.652247,-0.930449
28.777344,-7.044831,1.462135,35.755840,4.918090,-2.791348
28.781250,-6.778988,2.525505,46.655390,2.791348,-3.854719
28.785156,-6.513146,2.259663,74.834714,0.398764,-4.918090
28.789062,-8.905730,-0.664607,96.367971,-1.462135,-5.449775
28.792969,-12.627527,-5.183932,88.924376,-2.259663,-5.715618
28.796875,-15.020111,-8.639887,57.023255,-0.930449,-5.449775
28.800781,-13.425055,-8.639887,23.527077,1.462135,-3.854719
28.804688,-8.905730,-6.247303,2.259663,3.854719,-2.791348
28.808594,-4.652247,-3.854719,-0.132921,6.778988,-1.727977
28.812500,-0.930449,-0.930449,11.829999,8.108202,-1.196292
28.816406,3.323033,3.057191,23.527077,5.449775,-1.462135
28.820312,8.639887,7.576516,19.539437,-0.132921,-1.462135
28.824219,14.754269,11.032471,5.449775,-3.057191,-0.664607
28.828125,20.071122,13.425055,0.398764,0.132921,0.398764
28.832031,22.197864,13.690898,-0.132921,6.247303,0.930449
28.835938,19.273594,10.500786,-16.083482,11.564157,0.132921
28.839844,12.893370,5.449775,-45.060334,16.083482,-0.664607
28.843750,6.778988,1.462135,-78.556512,20.868650,-1.196292
28.847656,2.525505,-0.664607,-101.684825,25.919661,-1.196292
28.851562,-0.132921,-1.993820,-99.823926,31.502358,-0.930449
28.855469,-1.993820,-2.259663,-80.417411,38.414267,-1.196292
28.859375,-4.652247,-3.588876,-64.466850,47.452918,-1.196292
28.863281,-9.437415,-8.108202,-80.949096,57.023255,-1.462135
28.867188,-15.285954,-15.020111,-124.547295,65.530220,-1.727977
28.871094,-19.273594,-20.336965,-151.397406,72.707973,-1.462135
28.875000,-20.071122,-21.666178,-149.270665,75.100557,-0.132921
28.878906,-18.741909,-19.539437,-135.181003,73.239658,0.930449
28.882812,-18.741909,-17.412696,-121.623026,75.632242,0.398764
28.886719,-20.602808,-17.678538,-109.394263,83.341680,-1.196292
28.890625,-22.995392,-19.805280,-96.367971,92.380331,-3.323033
28.894531,-22.995392,-22.197864,-86.531792,98.494713,-3.854719
28.898438,-20.602808,-22.197864,-78.024826,99.823926,-2.791348
28.902344,-17.412696,-20.071122,-72.973816,97.963027,-1.462135
28.906250,-14.754269,-17.146853,-85.202579,92.646174,-1.993820
28.910156,-13.956741,-14.222583,-109.128420,84.139208,-3.854719
28.914062,-14.222583,-13.159213,-118.698756,76.961456,-5.715618
28.917969,-15.020111,-15.020111,-106.469993,73.771344,-6.513146
28.921875,-15.817639,-18.741909,-84.139208,73.239658,-6.247303
28.925781,-15.020111,-19.273594,-61.010895,70.847074,-5.449775
28.929688,-12.361685,-15.285954,-48.250446,63.935164,-5.183932
28.933594,-8.639887,-8.905730,-47.718761,56.491569,-5.449775
28.937500,-5.449775,-3.588876,-47.718761,50.643030,-4.918090
28.941406,-3.854719,-1.993820,-41.870222,46.655390,-4.386404
28.945312,-4.652247,-5.183932,-34.160784,43.465278,-3.057191
28.949219,-5.183932,-10.234943,-24.590448,38.945953,-1.462135
28.953125,-3.854719,-12.095842,-23.792920,32.034043,-0.398764
28.957031,-1.993820,-10.234943,-40.275166,24.324605,-0.132921
28.960938,-0.132921,-6.513146,-53.035615,17.146853,0.664607
28.964844,1.462135,-3.057191,-46.655390,7.842359,2.259663
28.968750,2.525505,-0.398764,-29.375616,-1.727977,3.323033
28.972656,2.525505,1.462135,-19.273594,-8.639887,3.323033
28.976562,0.664607,1.462135,-28.312245,-13.690898,2.525505
28.980469,-2.791348,-1.196292,-46.655390,-15.817639,1.196292
28.984375,-6.778988,-5.449775,-54.896513,-16.615167,-0.132921
28.988281,-9.703258,-8.639887,-48.516289,-20.602808,-1.462135
28.992188,-12.893370,-12.095842,-40.009323,-26.717189,-1.462135
28.996094,-17.146853,-17.412696,-41.870222,-34.692470,-0.930449
29.000000,-21.134493,-23.261234,-48.516289,-41.604379,-0.398764
29.003906,-22.995392,-27.780560,-33.363256,-43.996963,0.132921
29.007812,-20.868650,-27.780560,7.576516,-42.933593,1.993820
29.011719,-16.083482,-22.729549,36.021683,-42.667750,3.588876
29.015625,-12.095842,-15.285954,15.020111,-43.731121,4.386404
29.019531,-10.500786,-9.703258,-34.160784,-46.389548,4.386404
29.023438,-11.298314,-9.703258,-62.340108,-47.452918,4.386404
29.027344,-12.095842,-13.159213,-58.618311,-46.123705,4.386404
29.031250,-8.905730,-13.425055,-41.338537,-47.718761,3.854719
29.035156,-1.727977,-8.374044,-26.451347,-53.301457,3.854719
29.039062,4.652247,-3.323033,-18.210224,-58.618311,2.791348
29.042969,8.374044,-1.196292,-4.652247,-61.010895,0.930449
29.046875,9.969100,-0.132921,19.805280,-61.010895,-0.664607
29.050781,7.842359,-2.259663,38.945953,-57.820783,-1.993820
29.054688,3.057191,-6.513146,42.401907,-54.364828,-2.791348
29.058594,-0.132921,-7.310674,44.794491,-57.023255,-4.918090
29.062500,-2.525505,-5.449775,61.276738,-61.542580,-7.576516
29.066406,-4.652247,-4.386404,76.163928,-62.074266,-11.032471
29.070312,-4.652247,-2.525505,71.644602,-61.808423,-13.159213
29.074219,-1.462135,1.196292,59.415839,-63.935164,-13.425055
29.078125,2.791348,6.247303,50.908873,-67.391119,-12.095842
29.082031,6.513146,9.437415,28.843931,-68.720333,-9.969100
29.085938,9.437415,11.032471,-7.044831,-66.859434,-8.108202
29.089844,12.095842,11.829999,-28.046403,-63.935164,-7.576516
29.093750,12.095842,10.234943,-23.261234,-61.808423,-7.842359
29.097656,10.766629,8.108202,5.183932,-62.871794,-7.310674
29.101562,10.500786,9.437415,42.136065,-66.061906,-5.715618
29.105469,8.905730,10.234943,43.731121,-67.125277,-4.652247
29.109375,3.854719,8.639887,4.918090,-67.391119,-4.386404
29.113281,-0.398764,7.842359,-28.312245,-64.466850,-4.652247
29.117188,-3.057191,5.715618,-31.768200,-54.630671,-4.652247
29.121094,-2.791348,3.854719,-13.690898,-43.465278,-4.386404
29.125000,1.196292,5.715618,8.639887,-36.287526,-5.183932
29.128906,8.108202,11.298314,17.944381,-31.768200,-7.044831
29.132812,14.488426,16.881010,20.336965,-28.578088,-8.108202
29.136719,19.007752,19.007752,26.717189,-27.514717,-8.108202
29.140625,21.134493,18.210224,29.907301,-28.046403,-8.108202
29.144531,22.463706,16.881010,28.046403,-26.717189,-8.108202
29.148438,21.666178,14.222583,28.046403,-22.197864,-8.108202
29.152344,18.210224,9.437415,26.717189,-16.615167,-8.108202
29.156250,14.754269,8.374044,20.336965,-14.488426,-8.374044
29.160156,15.285954,14.754269,14.488426,-18.210224,-9.969100
29.164062,16.615167,21.666178,-1.196292,-24.590448,-12.361685
29.167969,15.817639,22.995392,-28.843931,-29.109773,-13.956741
29.171875,12.627527,18.741909,-40.009323,-30.704829,-13.425055
29.175781,9.437415,13.425055,-37.085054,-30.970672,-11.829999
29.179688,8.905730,11.829999,-41.072694,-31.768200,-10.500786
29.183594,11.829999,15.551797,-42.136065,-35.489998,-9.437415
29.187500,16.083482,20.868650,-25.653819,-39.743481,-7.842359
29.191406,17.944381,21.134493,2.259663,-39.743481,-5.715618
29.195312,15.285954,14.754269,34.426627,-35.224155,-3.323033
29.199219,11.564157,9.171572,67.125277,-32.565728,-2.259663
29.203125,10.234943,10.500786,101.153140,-35.224155,-2.525505
29.207031,11.564157,16.615167,130.129992,-37.882582,-2.259663
29.210938,12.893370,20.071122,139.966171,-36.021683,-0.664607
29.214844,13.690898,19.539437,129.864149,-33.363256,0.132921
29.218750,16.083482,20.336965,99.558083,-37.085054,-0.930449
29.222656,20.602808,23.527077,46.655390,-41.604379,-3.854719
29.226562,24.856291,25.122133,-23.527077,-41.870222,-5.981460
29.230469,26.717189,24.856291,-87.063478,-40.009323,-6.778988
29.234375,26.717189,24.590448,-132.522576,-40.275166,-7.310674
29.238281,25.919661,24.590448,-172.930663,-42.933593,-7.842359
29.242188,23.261234,23.792920,-195.261448,-43.731121,-7.576516
29.246094,19.273594,20.602808,-183.564370,-41.338537,-6.247303
29.250000,14.754269,15.551797,-139.434485,-39.211795,-4.652247
29.253906,10.500786,8.905730,-75.100557,-36.819211,-3.588876
29.257812,7.310674,1.462135,-27.780560,-28.312245,-2.791348
29.261719,4.918090,-4.386404,-24.590448,-16.615167,-1.993820
29.265625,2.259663,-7.576516,-39.477638,-9.703258,-1.196292
29.269531,0.398764,-7.044831,-33.363256,-12.095842,-1.196292
29.273438,-0.398764,-3.057191,-6.513146,-19.539437,-2.791348
29.277344,-1.462135,0.398764,17.146853,-20.336965,-4.918090
29.281250,-4.652247,-1.196292,27.514717,-11.298314,-5.715618
29.285156,-7.044831,-4.918090,22.995392,-1.727977,-5.449775
29.289062,-5.449775,-3.588876,11.298314,-0.132921,-5.183932
29.292969,-0.664607,1.993820,8.108202,-4.918090,-5.183932
29.296875,4.918090,8.639887,15.020111,-11.032471,-5.183932
29.300781,9.437415,13.956741,20.868650,-13.690898,-4.918090
29.304688,10.766629,14.222583,16.083482,-11.829999,-4.918090
29.308594,8.905730,9.171572,4.652247,-6.247303,-4.386404
29.312500,6.247303,3.588876,3.057191,-0.664607,-3.854719
29.316406,5.715618,1.196292,21.134493,3.588876,-3.588876
29.320312,7.044831,1.993820,41.072694,6.778988,-3.588876
29.324219,7.576516,3.854719,39.743481,6.778988,-4.386404
29.328125,8.905730,5.715618,28.046403,4.652247,-4.918090
29.332031,11.032471,6.778988,27.780560,5.981460,-3.854719
29.335938,12.627527,5.981460,36.287526,10.234943,-2.259663
29.339844,13.690898,5.981460,42.667750,10.766629,-1.196292
29.343750,15.020111,7.310674,44.262806,8.108202,-0.930449
29.347656,16.881010,9.437415,47.187076,5.981460,-2.259663
29.351562,19.007752,13.159213,62.074266,3.854719,-4.652247
29.355469,20.071122,15.817639,73.505501,2.525505,-6.513146
29.359375,19.273594,15.285954,55.694041,0.930449,-7.576516
29.363281,18.210224,14.488426,31.502358,-1.993820,-7.044831
29.367188,18.210224,16.083482,34.426627,-6.513146,-5.715618
29.371094,19.273594,22.463706,41.338537,-12.361685,-5.183932
29.375000,19.007752,27.514717,22.995392,-16.083482,-5.449775
29.378906,15.551797,22.197864,-1.462135,-12.361685,-4.652247
29.382812,9.969100,11.032471,-16.083482,-3.854719,-2.259663
